,delta_cost,delta_reward
0,0.0,0.0
1,5.1293856586693434e-05,5.975653417782964e-05
2,0.00010121744067067778,9.362134134747202e-05
3,0.0001516806783687934,9.674719607962063e-05
4,0.0002020470693251377,0.00012196975555829637
5,0.0002524121621360944,0.00016295884503833615
6,0.00030273309027269716,0.00017914432469257334
7,0.0003530957830383508,0.00019129754897696086
8,0.0004031702579940646,0.00021710156326766158
9,0.00045371118411267653,0.00023076024310698286
10,0.0005043240452269197,0.00024500651100119614
11,0.0005543930761882193,0.00026641816599261373
12,0.0006049006740524838,0.0002782139817612466
13,0.0006550247444596133,0.0002806042088886041
14,0.0007054233214256468,0.0002902543240749013
15,0.0007557420666845998,0.0003142620960887021
16,0.0008057603620116237,0.0003152331284046343
17,0.000856499708627884,0.00032944176847142693
18,0.000906571117304641,0.0003316372344198666
19,0.0009569617040240632,0.0003462930342083032
20,0.001007219991072439,0.00035464742331679387
21,0.0010572730952356723,0.0003620860076440448
22,0.0011080820924154232,0.0003679483494125453
23,0.001158456176057006,0.00037682339734419995
24,0.0012086944641379696,0.00039542571825534347
25,0.0012587716355288324,0.0004047410232641614
26,0.001309309109885272,0.0004122378532819972
27,0.0013595321816504476,0.00041972936453826603
28,0.0014099683362468602,0.0004282464025826564
29,0.001460401934521849,0.0004372221171801956
30,0.0015107635638161832,0.0004459450308127293
31,0.001560687677332869,0.0004550817159109752
32,0.0016113043981791848,0.00046225684730803463
33,0.0016616983506275553,0.00047000940894527886
34,0.001711944493272211,0.00047482291534568056
35,0.001762016778566474,0.0004828044663145355
36,0.0018123497400068108,0.0004945163454242255
37,0.0018630519597550405,0.0004952032405570526
38,0.0019130678013464348,0.0005084324417373747
39,0.0019637279458558643,0.000514378633789907
40,0.002013779804244116,0.0005171799632562676
41,0.0020642663522825997,0.0005173298144396833
42,0.002114478296418115,0.0005243438723146281
43,0.0021645479625014524,0.0005312899969412145
44,0.0022147414064454516,0.0005361385331733564
45,0.0022653503566199278,0.0005401705113392968
46,0.0023158175753687153,0.000546675137226783
47,0.0023660858174406477,0.0005567166281582081
48,0.002416244567270296,0.0005671245983634578
49,0.0024665884821500838,0.000569102776367004
50,0.002516988050164365,0.0005731293942002621
51,0.0025674224345949874,0.0005740345639994965
52,0.002617825633913978,0.0005777656908205416
53,0.002668068854051601,0.0005818150949975253
54,0.002718483424042048,0.0005862104905650597
55,0.00276861133764358,0.000590389070132464
56,0.0028188571495836355,0.0005929202373200959
57,0.002869563068493214,0.000592369812596442
58,0.0029197702936741023,0.0005980058757101771
59,0.002970112870924621,0.0006035416583362233
60,0.0030202901602220163,0.0006100425601100206
61,0.0030706605526347867,0.0006117270324394552
62,0.0031209988554389144,0.0006194850615231702
63,0.003171139262984382,0.0006292995639608762
64,0.0032216590995757218,0.0006323429097856019
65,0.0032716840704812983,0.0006358423634741413
66,0.003322558259667759,0.000645857984329327
67,0.003372396833958846,0.0006501386599090862
68,0.0034224352349780623,0.0006498628755077856
69,0.0034729531061613206,0.0006465300660928035
70,0.0035231740175467184,0.0006533236081654807
71,0.003573767161691357,0.0006570944921248748
72,0.0036244063429580436,0.0006627135707709867
73,0.0036746045097394253,0.0006722896598532108
74,0.003724802951518594,0.0006782597790864843
75,0.003774891616515687,0.0006831173067600428
76,0.003825603749811729,0.0006870665512096758
77,0.003875809125153433,0.000691671857394146
78,0.003926075529418112,0.0006946588052506689
79,0.00397627077985449,0.0007009231779355128
80,0.004027064449266308,0.0007013915883569639
81,0.004076972012914193,0.0007027410690835849
82,0.004127221685870565,0.0007074337119339398
83,0.00417766307108823,0.0007089507829832557
84,0.00422789453595351,0.000712979505724476
85,0.004278273339052663,0.0007190133473427787
86,0.00432865489576111,0.0007181946588406721
87,0.004378990253585537,0.0007222553664509402
88,0.004429307647168242,0.0007273782749457694
89,0.00447972548508871,0.0007289577811085056
90,0.004530094029218671,0.0007305255845837122
91,0.004580403090318058,0.0007315219884947808
92,0.00463082659947882,0.0007355733622590691
93,0.004681024146112703,0.0007361866877199176
94,0.004731422365288806,0.000738088418668214
95,0.00478172289293216,0.0007377665198256739
96,0.004831808563108713,0.0007409528561651128
97,0.004881994789908296,0.0007422929867490585
98,0.004932922388236596,0.0007431640375071622
99,0.0049829159729397774,0.0007455361932356991
100,0.005033183829752639,0.0007513062535558063
101,0.005083700464162303,0.0007542304563956993
102,0.00513397825131494,0.0007572520500412967
